#Motion Sensor Data File Sep 25, 2017 5:44 PM
#Time (s)	Velocity (cm/s)
#0.000	NaN
81.850	-22.059
81.860	-16.039
81.870	-19.866
81.880	-16.039
81.890	-20.726
81.900	-16.899
81.910	-17.759
81.920	-15.566
81.930	-15.609
81.940	-16.426
81.950	-15.609
81.960	-9.159
81.970	-34.056
81.980	5.891
81.990	-7.826
82.000	-10.879
82.010	-30.659
82.020	20.984
82.030	-2.279
82.040	-8.729
82.050	-19.006
82.060	16.641
82.070	3.741
82.080	5.074
82.090	2.021
82.100	9.761
82.110	-18.576
82.120	35.131
82.130	6.321
82.140	13.244
82.150	15.351
82.160	-10.879
82.170	40.291
82.180	9.804
82.190	22.231
82.200	11.051
82.210	23.134
82.220	11.051
82.230	23.951
82.240	14.491
82.250	22.274
82.260	11.911
82.270	23.091
82.280	9.374
82.290	23.521
82.300	8.471
82.310	21.801
82.320	7.654
82.330	18.791
82.340	11.911
82.350	5.934
82.360	12.771
82.370	8.471
82.380	2.494
82.390	7.181
82.400	4.171
82.410	-0.086
82.420	-0.129
82.430	-2.709
82.440	-2.236
82.450	-1.419
82.460	-5.289
82.470	-6.966
82.480	-9.589
82.490	-10.449
82.500	-11.696
82.510	-15.609
82.520	-8.256
82.530	-19.909
82.540	-9.159
82.550	-19.006
82.560	-13.459
82.570	-20.296
82.580	-14.749
82.590	-20.769
82.600	-16.856
82.610	-18.619
82.620	-14.706
82.630	-22.919
82.640	-10.019
82.650	-23.306
82.660	-8.729
82.670	-19.866
82.680	-10.449
82.690	-11.309
82.700	-19.006
82.710	-6.149
82.720	-9.546
82.730	-31.519
82.740	14.491
82.750	-6.966
82.760	5.461
82.770	-2.279
82.780	-3.526
82.790	-0.129
82.800	4.601
82.810	5.504
82.820	-0.559
82.830	-20.769
82.840	37.324
82.850	5.031
82.860	14.061
82.870	13.674
82.880	10.621
82.890	16.211
82.900	16.211
82.910	11.954
82.920	21.371
82.930	10.621
82.940	20.984
82.950	12.771
82.960	20.511
82.970	14.061
82.980	24.424
82.990	12.341
83.000	20.941
83.010	11.954
83.020	21.371
83.030	8.041
83.040	20.941
83.050	5.934
83.060	17.931
83.070	9.761
83.080	5.504
83.090	12.771
83.100	8.901
83.110	2.064
83.120	3.311
83.130	3.311
83.140	1.634
83.150	-0.129
83.160	-0.559
83.170	-4.386
83.180	-4.859
83.190	-7.009
83.200	-13.416
83.210	-6.149
83.220	-6.579
83.230	-15.566
83.240	-10.879
83.250	-15.136
83.260	-14.749
83.270	-12.599
83.280	-20.296
83.290	-13.029
83.300	-21.156
83.310	-16.469
83.320	-16.469
83.330	-18.576
83.340	-19.049
83.350	-15.136
83.360	-17.759
83.370	-13.459
83.380	-19.866
83.390	-8.729
83.400	-38.786
83.410	10.621
83.420	-39.646
83.430	13.201
83.440	-4.859
83.450	-39.646
83.460	20.081
83.470	-30.229
83.480	16.684
83.490	2.881
83.500	-0.129
83.510	0.344
83.520	1.591
83.530	3.311
83.540	-0.516
83.550	-19.909
83.560	12.771
83.570	33.454
83.580	3.741
83.590	-7.869
83.600	38.184
83.610	7.181
83.620	20.941
83.630	7.181
83.640	20.984
83.650	5.031
83.660	29.541
83.670	11.954
83.680	23.521
83.690	13.631
83.700	21.801
83.710	12.384
83.720	21.801
83.730	11.051
83.740	21.371
83.750	9.804
83.760	19.651
83.770	9.331
83.780	17.114
83.790	11.911
83.800	7.181
83.810	11.094
83.820	7.611
83.830	6.321
83.840	4.644
83.850	3.311
83.860	1.161
83.870	-2.666
83.880	-2.279
83.890	0.301
83.900	-1.806
83.910	-5.719
83.920	-7.439
83.930	-9.116
83.940	-10.019
83.950	-13.459
83.960	-11.696
83.970	-10.019
83.980	-21.156
83.990	-8.299
84.000	-20.339
84.010	-10.836
84.020	-22.489
84.030	-12.126
84.040	-22.919
84.050	-15.609
84.060	-19.436
84.070	-12.599
84.080	-20.726
84.090	-10.879
84.100	-23.306
84.110	-7.009
84.120	-22.489
84.130	-11.696
84.140	-8.729
84.150	-36.636
84.160	-4.429
84.170	10.191
84.180	-35.776
84.190	-2.709
84.200	-10.019
84.210	23.994
84.220	-1.419
84.230	-3.569
84.240	-0.516
84.250	1.591
84.260	5.891
84.270	2.924
84.280	-18.619
84.290	35.561
84.300	5.934
84.310	8.471
84.320	16.211
84.330	9.374
84.340	14.921
84.350	19.221
84.360	9.331
84.370	22.274
84.380	-4.859
84.390	37.281
84.400	11.954
84.410	21.801
84.420	13.201
84.430	23.521
84.440	9.804
84.450	24.811
84.460	8.901
84.470	21.844
84.480	8.041
84.490	21.371
84.500	5.891
84.510	17.544
84.520	12.341
84.530	3.311
84.540	11.954
84.550	9.331
84.560	5.891
84.570	0.774
84.580	2.881
84.590	2.021
84.600	1.204
84.610	-1.849
84.620	-3.569
84.630	-4.816
84.640	-6.579
84.650	-11.739
84.660	-9.116
84.670	-7.009
84.680	-11.696
84.690	-10.449
84.700	-17.759
84.710	-14.706
84.720	-10.449
84.730	-22.446
84.740	-10.449
84.750	-22.919
84.760	-10.836
84.770	-23.349
84.780	-11.696
84.790	-22.059
84.800	-10.019
84.810	-24.166
84.820	-9.159
84.830	-22.876
84.840	-8.299
84.850	-20.769
84.860	-5.676
84.870	-15.179
84.880	-13.846
84.890	-7.869
84.900	-6.579
84.910	-34.056
84.920	20.941
84.930	-27.649
84.940	9.374
84.950	8.041
84.960	2.451
84.970	1.204
84.980	-1.849
84.990	-19.436
85.000	5.031
85.010	38.571
85.020	5.891
85.030	10.234
85.040	10.191
85.050	13.631
85.060	11.524
85.070	17.931
85.080	7.611
85.090	23.521
85.100	-9.116
85.110	40.291
85.120	10.621
85.130	24.854
85.140	12.771
85.150	21.801
85.160	11.051
85.170	22.704
85.180	8.901
85.190	22.231
85.200	8.944
85.210	19.651
85.220	8.471
85.230	12.771
85.240	17.114
85.250	3.741
85.260	11.481
85.270	10.234
85.280	5.891
85.290	2.021
85.300	3.784
85.310	1.591
85.320	1.161
85.330	-0.516
85.340	-2.709
85.350	-3.139
85.360	-5.676
85.370	-13.029
85.380	-7.826
85.390	-5.289
85.400	-11.739
85.410	-14.276
85.420	-10.449
85.430	-19.479
85.440	-8.686
85.450	-22.059
85.460	-9.546
85.470	-21.629
85.480	-11.739
85.490	-21.156
85.500	-15.179
85.510	-21.156
85.520	-11.739
85.530	-22.876
85.540	-8.729
85.550	-23.779
85.560	-7.826
85.570	-25.499
85.580	-5.719
85.590	-10.836
85.600	-19.479
85.610	-19.006
85.620	11.051
85.630	-36.679
85.640	17.114
85.650	-31.519
85.660	21.801
85.670	3.354
85.680	0.301
85.690	2.021
85.700	1.204
85.710	1.161
85.720	-23.736
85.730	6.751
85.740	39.861
85.750	-21.156
85.760	37.281
85.770	13.631
85.780	-13.459
85.790	39.044
85.800	8.901
85.810	20.081
85.820	14.534
85.830	15.351
85.840	15.781
85.850	20.081
85.860	11.954
85.870	21.801
85.880	14.491
85.890	20.511
85.900	13.244
85.910	19.221
85.920	17.931
85.930	9.374
85.940	18.791
85.950	7.181
85.960	16.684
85.970	8.041
85.980	9.331
85.990	9.331
86.000	3.354
86.010	8.901
86.020	4.171
86.030	3.354
86.040	0.731
86.050	-0.559
86.060	-2.236
86.070	-3.569
86.080	-4.386
86.090	-7.009
86.100	-9.159
86.110	-6.966
86.120	-11.309
86.130	-16.039
86.140	-6.536
86.150	-16.469
86.160	-12.556
86.170	-13.029
86.180	-21.629
86.190	-9.976
86.200	-22.059
86.210	-11.696
86.220	-22.489
86.230	-11.739
86.240	-23.736
86.250	-10.449
86.260	-22.016
86.270	-10.449
86.280	-21.629
86.290	-7.396
86.300	-19.909
86.310	-7.826
86.320	-11.309
86.330	-17.759
86.340	-7.396
86.350	-1.849
86.360	-38.786
86.370	22.231
86.380	-29.369
86.390	-2.666
86.400	21.371
86.410	2.881
86.420	1.204
86.430	-3.999
86.440	-16.469
86.450	7.224
86.460	37.281
86.470	-2.709
86.480	16.254
86.490	12.341
86.500	10.621
86.510	12.771
86.520	18.404
86.530	6.321
86.540	21.801
86.550	-8.686
86.560	41.151
86.570	11.051
86.580	20.081
86.590	15.394
86.600	18.361
86.610	16.211
86.620	20.554
86.630	10.191
86.640	20.081
86.650	11.051
86.660	13.244
86.670	17.501
86.680	5.891
86.690	16.684
86.700	9.761
86.710	5.031
86.720	8.084
86.730	10.191
86.740	4.171
86.750	1.634
86.760	1.591
86.770	1.161
86.780	-0.946
86.790	-2.709
86.800	-4.859
86.810	-10.836
86.820	-6.149
86.830	-4.859
86.840	-6.536
86.850	-14.319
86.860	-11.266
86.870	-9.589
86.880	-18.619
86.890	-9.546
86.900	-20.339
86.910	-9.976
86.920	-23.779
86.930	-10.019
86.940	-21.156
86.950	-12.599
86.960	-21.586
86.970	-10.449
86.980	-22.059
86.990	-10.406
87.000	-20.769
87.010	-12.556
87.020	-13.889
87.030	-17.759
87.040	-6.106
87.050	-38.399
87.060	14.104
87.070	-7.439
87.080	-7.009
87.090	-33.626
87.100	20.941
87.110	-27.649
87.120	-4.386
87.130	0.301
87.140	0.731
87.150	0.774
87.160	3.741
87.170	6.321
87.180	37.324
87.190	2.881
87.200	10.191
87.210	-15.566
87.220	39.861
87.230	7.181
87.240	16.684
87.250	8.471
87.260	20.081
87.270	12.341
87.280	20.984
87.290	11.051
87.300	22.661
87.310	11.094
87.320	22.661
87.330	14.491
87.340	18.361
87.350	14.964
87.360	15.351
87.370	16.641
87.380	9.804
87.390	20.081
87.400	7.611
87.410	15.351
87.420	9.804
87.430	7.611
87.440	9.331
87.450	5.504
87.460	5.031
87.470	5.891
87.480	2.064
87.490	1.161
87.500	0.301
87.510	-1.806
87.520	-3.569
87.530	-4.429
87.540	-8.686
87.550	-10.449
87.560	-7.396
87.570	-8.729
87.580	-12.169
87.590	-9.116
87.600	-19.909
87.610	-7.826
87.620	-17.759
87.630	-16.469
87.640	-12.126
87.650	-20.339
87.660	-14.276
87.670	-19.909
87.680	-13.459
87.690	-22.876
87.700	-9.589
87.710	-22.876
87.720	-8.729
87.730	-25.499
87.740	-4.386
87.750	-31.089
87.760	3.784
87.770	-14.319
87.780	-13.029
87.790	-19.006
87.800	7.181
87.810	-18.189
87.820	-0.086
87.830	-30.659
87.840	11.954
87.850	14.921
87.860	-0.129
87.870	0.774
87.880	-0.129
87.890	-21.199
87.900	5.074
87.910	38.571
87.920	0.731
87.930	8.514
87.940	15.781
87.950	12.341
87.960	9.331
87.970	20.984
87.980	3.311
87.990	24.381
88.000	-10.836
88.010	43.301
88.020	9.331
88.030	23.951
88.040	11.094
88.050	20.081
88.060	13.631
88.070	20.124
88.080	13.631
88.090	18.361
88.100	12.341
88.110	14.534
88.120	17.071
88.130	5.891
88.140	16.684
88.150	6.751
88.160	8.041
88.170	9.804
88.180	5.891
88.190	3.741
88.200	5.504
88.210	1.591
88.220	0.301
88.230	-1.376
88.240	-2.279
88.250	-3.999
88.260	-5.676
88.270	-10.879
88.280	-7.439
88.290	-6.106
88.300	-12.599
88.310	-8.256
88.320	-13.459
88.330	-19.909
88.340	-7.396
88.350	-22.059
88.360	-9.546
88.370	-20.769
88.380	-12.169
88.390	-20.726
88.400	-14.749
88.410	-15.996
88.420	-18.619
88.430	-13.029
88.440	-20.296
88.450	-10.449
88.460	-37.496
88.470	8.041
88.480	-17.329
88.490	-5.676
88.500	-15.609
88.510	-12.126
88.520	-5.289
88.530	-2.709
88.540	-38.786
88.550	20.941
88.560	-2.279
88.570	-25.026
88.580	-3.569
88.590	0.301
88.600	1.634
88.610	5.891
88.620	30.831
88.630	10.234
88.640	1.591
88.650	11.051
88.660	-11.696
88.670	32.981
88.680	11.051
88.690	18.834
88.700	6.321
88.710	20.511
88.720	8.471
88.730	22.274
88.740	11.911
88.750	22.661
88.760	10.664
88.770	19.221
88.780	16.211
88.790	14.921
88.800	19.694
88.810	9.761
88.820	20.941
88.830	7.224
88.840	20.081
88.850	6.751
88.860	14.921
88.870	14.104
88.880	4.171
88.890	8.471
88.900	8.514
88.910	5.461
88.920	2.881
88.930	1.634
88.940	1.161
88.950	0.301
88.960	-2.236
88.970	-4.429
88.980	-8.729
88.990	-6.536
89.000	-5.719
89.010	-4.386
89.020	-9.159
89.030	-16.039
89.040	-8.686
89.050	-17.329
89.060	-9.116
89.070	-20.769
89.080	-9.159
89.090	-20.296
89.100	-12.169
89.110	-22.016
89.120	-13.029
89.130	-19.479
89.140	-16.856
89.150	-14.749
89.160	-23.736
89.170	-5.289
89.180	-41.409
89.190	12.384
89.200	-17.329
89.210	-8.686
89.220	-9.159
89.230	-19.049
89.240	-25.886
89.250	18.361
89.260	-13.459
89.270	-3.956
89.280	-27.649
89.290	-6.536
89.300	-0.129
89.310	3.741
89.320	-0.516
89.330	1.591
89.340	26.531
89.350	17.114
89.360	1.161
89.370	8.041
89.380	-13.416
89.390	36.851
89.400	-13.889
89.410	36.851
89.420	12.384
89.430	14.061
89.440	19.221
89.450	8.944
89.460	21.371
89.470	9.761
89.480	24.381
89.490	11.094
89.500	21.371
89.510	10.191
89.520	21.414
89.530	10.621
89.540	20.081
89.550	8.901
89.560	18.404
89.570	12.771
89.580	7.181
89.590	15.824
89.600	9.331
89.610	5.891
89.620	8.944
89.630	4.601
89.640	4.171
89.650	4.644
89.660	1.591
89.670	0.301
89.680	-0.086
89.690	-2.279
89.700	-4.859
89.710	-9.116
89.720	-7.869
89.730	-5.719
89.740	-6.536
89.750	-12.169
89.760	-9.546
89.770	-13.029
89.780	-14.749
89.790	-11.266
89.800	-19.909
89.810	-9.976
89.820	-22.489
89.830	-10.019
89.840	-22.876
89.850	-10.449
89.860	-22.446
89.870	-8.729
89.880	-21.199
89.890	-12.986
89.900	-16.039
89.910	-17.716
89.920	-7.439
89.930	-20.339
89.940	-6.536
89.950	-12.599
89.960	-10.836
89.970	-30.659
89.980	20.081
89.990	-10.406
90.000	-5.719
90.010	-29.326
90.020	-4.429
90.030	0.301
90.040	1.634
90.050	1.591
90.060	2.881
90.070	29.111
90.080	14.964
90.090	-20.769
90.100	30.401
90.110	14.534
90.120	9.761
90.130	-10.449
90.140	36.894
90.150	5.891
90.160	17.931
90.170	16.254
90.180	11.481
90.190	20.081
90.200	12.341
90.210	20.984
90.220	14.061
90.230	21.371
90.240	10.234
90.250	21.801
90.260	8.041
90.270	20.941
90.280	6.794
90.290	13.201
90.300	17.071
90.310	4.644
90.320	13.631
90.330	12.771
90.340	4.214
90.350	5.461
90.360	7.181
90.370	7.181
90.380	2.924
90.390	0.731
90.400	-0.946
90.410	-3.569
90.420	-6.149
90.430	-6.536
90.440	-4.429
90.450	-1.849
90.460	-8.686
90.470	-14.749
90.480	-10.019
90.490	-7.826
90.500	-17.759
90.510	-8.686
90.520	-19.049
90.530	-10.449
90.540	-19.436
90.550	-11.309
90.560	-19.006
90.570	-15.609
90.580	-14.319
90.590	-21.586
90.600	-8.299
90.610	-22.876
90.620	-9.589
90.630	-22.016
90.640	-7.009
90.650	-20.339
90.660	-10.406
90.670	-4.429
90.680	-39.216
90.690	14.061
90.700	-5.719
90.710	-2.236
90.720	-36.249
90.730	20.941
90.740	-3.526
90.750	-26.359
90.760	-1.849
90.770	1.204
90.780	4.601
90.790	30.401
90.800	10.664
90.810	1.591
90.820	9.761
90.830	-19.006
90.840	42.011
90.850	-16.899
90.860	37.754
90.870	12.341
90.880	12.341
90.890	18.791
90.900	9.804
90.910	22.231
90.920	9.761
90.930	22.704
90.940	11.911
90.950	20.511
90.960	11.911
90.970	20.124
90.980	11.051
90.990	18.791
91.000	14.104
91.010	9.761
91.020	17.071
91.030	6.794
91.040	14.061
91.050	10.191
91.060	3.311
91.070	8.944
91.080	5.461
91.090	2.451
91.100	3.784
91.110	5.461
91.120	1.591
91.130	-0.946
91.140	-3.139
91.150	-7.396
91.160	-7.439
91.170	-5.719
91.180	-3.956
91.190	-8.729
91.200	-15.179
91.210	-8.686
91.220	-15.609
91.230	-10.836
91.240	-13.029
91.250	-18.189
91.260	-8.686
91.270	-21.629
91.280	-9.976
91.290	-22.059
91.300	-12.599
91.310	-21.156
91.320	-11.309
91.330	-22.016
91.340	-10.019
91.350	-19.479
91.360	-10.406
91.370	-13.459
91.380	-18.146
91.390	-8.299
91.400	-12.169
91.410	-9.976
91.420	-15.179
91.430	6.751
91.440	-11.696
91.450	-3.999
91.460	-25.886
91.470	-6.149
91.480	-0.989
91.490	0.774
91.500	2.021
91.510	3.311
91.520	30.014
91.530	13.201
91.540	-19.049
91.550	29.584
91.560	12.341
91.570	10.621
91.580	10.664
91.590	18.791
91.600	-10.449
91.610	35.561
91.620	-1.806
91.630	31.261
91.640	12.341
91.650	17.114
91.660	17.071
91.670	13.201
91.680	23.521
91.690	9.804
91.700	22.231
91.710	8.901
91.720	21.414
91.730	7.181
91.740	18.791
91.750	6.751
91.760	12.814
91.770	13.631
91.780	5.031
91.790	7.654
91.800	7.611
91.810	3.741
91.820	3.354
91.830	4.601
91.840	2.881
91.850	-0.516
91.860	-2.279
91.870	-3.569
91.880	-4.386
91.890	-8.299
91.900	-6.536
91.910	-5.719
91.920	-13.889
91.930	-6.536
91.940	-11.739
91.950	-19.049
91.960	-6.536
91.970	-19.479
91.980	-13.846
91.990	-12.169
92.000	-21.629
92.010	-9.546
92.020	-20.339
92.030	-11.266
92.040	-19.909
92.050	-13.029
92.060	-18.576
92.070	-11.309
92.080	-19.866
92.090	-13.029
92.100	-10.449
92.110	-18.146
92.120	-4.429
92.130	-15.566
92.140	-7.439
92.150	-6.149
92.160	-2.236
92.170	-10.019
92.180	-31.906
92.190	3.311
92.200	21.371
92.210	-0.086
92.220	1.161
92.230	3.741
92.240	6.364
92.250	3.311
92.260	3.741
92.270	9.374
92.280	-14.319
92.290	35.991
92.300	7.181
92.310	16.684
92.320	10.191
92.330	18.791
92.340	8.944
92.350	15.781
92.360	19.651
92.370	8.944
92.380	23.091
92.390	10.621
92.400	20.511
92.410	10.664
92.420	20.081
92.430	10.191
92.440	16.684
92.450	16.211
92.460	8.471
92.470	19.651
92.480	4.644
92.490	13.631
92.500	12.341
92.510	3.784
92.520	7.181
92.530	4.601
92.540	3.784
92.550	2.021
92.560	2.881
92.570	-1.376
92.580	-2.279
92.590	-1.849
92.600	-4.816
92.610	-4.429
92.620	-2.666
92.630	-5.719
92.640	-10.879
92.650	-11.266
92.660	-9.159
92.670	-16.899
92.680	-7.826
92.690	-17.759
92.700	-13.416
92.710	-12.169
92.720	-20.339
92.730	-9.116
92.740	-22.489
92.750	-9.976
92.760	-21.629
92.770	-10.449
92.780	-21.586
92.790	-14.319
92.800	-10.836
92.810	-34.529
92.820	11.051
92.830	-19.436
92.840	-8.299
92.850	-6.966
92.860	-32.809
92.870	-8.729
92.880	11.524
92.890	-0.989
92.900	-33.626
92.910	-0.559
92.920	20.511
92.930	1.204
92.940	1.161
92.950	3.741
92.960	2.494
92.970	2.451
92.980	8.041
92.990	5.504
93.000	-18.619
93.010	39.861
93.020	3.741
93.030	15.394
93.040	14.491
93.050	11.051
93.060	19.694
93.070	8.471
93.080	19.651
93.090	12.384
93.100	19.221
93.110	10.191
93.120	21.801
93.130	10.664
93.140	18.791
93.150	18.361
93.160	9.374
93.170	20.081
93.180	8.901
93.190	16.641
93.200	11.094
93.210	11.051
93.220	5.891
93.230	11.954
93.240	8.471
93.250	3.741
93.260	0.344
93.270	6.321
93.280	5.031
93.290	2.494
93.300	-0.559
93.310	-1.849
93.320	-6.106
93.330	-6.149
93.340	-3.999
93.350	-4.386
93.360	-9.589
93.370	-13.416
93.380	-3.569
93.390	-12.599
93.400	-18.576
93.410	-6.579
93.420	-19.436
93.430	-11.739
93.440	-13.459
93.450	-19.866
93.460	-11.309
93.470	-21.156
93.480	-10.019
93.490	-21.629
93.500	-9.546
93.510	-22.059
93.520	-7.396
93.530	-19.909
93.540	-12.599
93.550	-8.686
93.560	-19.049
93.570	-4.816
93.580	-13.459
93.590	-12.169
93.600	-27.176
93.610	20.511
93.620	-8.729
93.630	-5.246
93.640	-1.419
93.650	-2.666
93.660	-0.559
93.670	2.451
93.680	5.934
93.690	4.601
93.700	2.021
93.710	3.354
93.720	10.191
93.730	8.041
93.740	13.244
93.750	-13.029
93.760	37.711
93.770	6.751
93.780	15.394
93.790	18.361
93.800	8.041
93.810	22.704
93.820	8.041
93.830	24.381
93.840	9.761
93.850	20.554
93.860	10.191
93.870	16.641
93.880	15.824
93.890	10.621
93.900	20.081
93.910	6.364
93.920	18.791
93.930	8.471
93.940	9.761
93.950	14.534
93.960	7.181
93.970	4.601
93.980	6.364
93.990	2.451
94.000	1.591
94.010	0.774
94.020	0.731
94.030	-1.849
94.040	-3.526
94.050	-3.569
94.060	-2.236
94.070	-1.849
94.080	-7.439
94.090	-9.976
94.100	-12.599
94.110	-7.869
94.120	-16.856
94.130	-7.439
94.140	-14.276
94.150	-19.049
94.160	-9.159
94.170	-20.296
94.180	-9.589
94.190	-21.586
94.200	-11.739
94.210	-18.189
94.220	-13.846
94.230	-15.609
94.240	-18.146
94.250	-8.299
94.260	-20.339
94.270	-6.106
94.280	-19.909
94.290	-9.546
94.300	-4.429
94.310	-37.969
94.320	14.964
94.330	-8.729
94.340	1.591
94.350	-8.256
94.360	-7.869
94.370	0.774
94.380	2.021
94.390	2.021
94.400	4.644
94.410	1.161
94.420	2.021
94.430	8.084
94.440	3.741
94.450	-15.179
94.460	39.474
94.470	0.731
94.480	17.501
94.490	12.341
94.500	10.664
94.510	18.361
94.520	6.321
94.530	23.564
94.540	10.621
94.550	19.651
94.560	11.524
94.570	20.081
94.580	13.631
94.590	13.631
94.600	18.834
94.610	8.471
94.620	21.371
94.630	7.224
94.640	17.501
94.650	11.911
94.660	5.934
94.670	13.631
94.680	9.331
94.690	3.311
94.700	6.794
94.710	5.031
94.720	2.881
94.730	1.204
94.740	1.161
94.750	-1.376
94.760	-2.709
94.770	-3.569
94.780	-3.526
94.790	-1.419
94.800	-6.579
94.810	-9.976
94.820	-13.459
94.830	-6.149
94.840	-9.976
94.850	-16.469
94.860	-8.686
94.870	-17.759
94.880	-10.879
94.890	-19.436
94.900	-10.879
94.910	-22.446
94.920	-11.309
94.930	-19.909
94.940	-15.566
94.950	-14.319
94.960	-16.856
94.970	-11.739
94.980	-15.609
94.990	-9.546
95.000	-14.319
95.010	-13.416
95.020	-8.299
95.030	-9.159
95.040	-9.976
95.050	-32.379
95.060	21.844
95.070	-8.299
95.080	-0.559
95.090	-4.386
95.100	-3.569
95.110	-14.319
95.120	15.394
95.130	8.471
95.140	6.321
95.150	-3.096
95.160	6.321
95.170	8.041
95.180	14.964
95.190	7.611
95.200	11.051
95.210	17.114
95.220	4.601
95.230	20.511
95.240	10.621
95.250	15.394
95.260	17.931
95.270	7.611
95.280	23.994
95.290	9.331
95.300	23.521
95.310	9.804
95.320	20.081
95.330	9.761
95.340	18.361
95.350	12.814
95.360	8.471
95.370	17.071
95.380	5.504
95.390	12.771
95.400	11.481
95.410	7.224
95.420	5.461
95.430	6.751
95.440	1.634
95.450	1.591
95.460	1.591
95.470	0.344
95.480	-0.989
95.490	-3.569
95.500	-3.956
95.510	-4.429
95.520	-3.139
95.530	-5.676
95.540	-9.589
95.550	-9.116
95.560	-11.739
95.570	-17.759
95.580	-6.536
95.590	-14.749
95.600	-17.716
95.610	-9.589
95.620	-20.339
95.630	-9.976
95.640	-19.049
95.650	-10.836
95.660	-18.619
95.670	-17.329
95.680	-11.696
95.690	-20.339
95.700	-6.966
95.710	-20.339
95.720	-6.149
95.730	-19.006
95.740	-11.309
95.750	-2.709
95.760	-15.136
95.770	-6.579
95.780	-12.986
95.790	1.591
95.800	-0.129
95.810	-8.686
95.820	-1.849
95.830	1.161
95.840	1.634
95.850	1.591
95.860	1.161
95.870	4.214
95.880	6.321
95.890	-11.266
95.900	26.531
95.910	11.051
95.920	6.751
95.930	17.544
95.940	7.181
95.950	14.921
95.960	18.404
95.970	5.031
95.980	21.371
95.990	8.514
96.000	20.511
96.010	12.771
96.020	14.921
96.030	20.124
96.040	10.191
96.050	21.371
96.060	6.794
96.070	20.941
96.080	7.611
96.090	12.341
96.100	17.544
96.110	3.741
96.120	9.761
96.130	12.384
96.140	7.181
96.150	2.451
96.160	3.784
96.170	3.741
96.180	2.881
96.190	-0.086
96.200	-1.849
96.210	-0.129
96.220	-2.666
96.230	-2.279
96.240	-3.956
96.250	-6.579
96.260	-13.029
96.270	-9.116
96.280	-7.439
96.290	-14.749
96.300	-11.696
96.310	-10.449
96.320	-16.856
96.330	-8.299
96.340	-20.339
96.350	-9.546
96.360	-21.629
96.370	-12.556
96.380	-16.039
96.390	-18.619
96.400	-7.826
96.410	-19.909
96.420	-8.256
96.430	-19.909
96.440	-10.019
96.450	-10.406
96.460	-17.759
96.470	-4.816
96.480	-8.729
96.490	-36.249
96.500	14.104
96.510	-8.729
96.520	3.311
96.530	-3.096
96.540	-6.579
96.550	1.204
96.560	0.731
96.570	0.731
96.580	2.064
96.590	4.171
96.600	6.751
96.610	2.064
96.620	-15.609
96.630	40.291
96.640	1.204
96.650	10.191
96.660	18.361
96.670	8.041
96.680	18.834
96.690	10.621
96.700	17.501
96.710	10.234
96.720	19.651
96.730	12.341
96.740	16.254
96.750	17.931
96.760	11.051
96.770	20.081
96.780	9.804
96.790	17.931
96.800	13.201
96.810	9.374
96.820	15.351
96.830	10.191
96.840	8.944
96.850	9.761
96.860	7.611
96.870	6.751
96.880	5.074
96.890	2.021
96.900	-0.516
96.910	1.161
96.920	0.301
96.930	-0.516
96.940	-2.709
96.950	-3.569
96.960	-3.956
96.970	-3.139
96.980	-7.009
96.990	-10.836
97.000	-8.299
97.010	-9.976
97.020	-17.329
97.030	-6.149
97.040	-19.436
97.050	-12.599
97.060	-10.836
97.070	-20.339
97.080	-8.729
97.090	-21.156
97.100	-10.879
97.110	-19.436
97.120	-12.599
97.130	-15.179
97.140	-16.426
97.150	-7.869
97.160	-23.306
97.170	-5.289
97.180	-18.189
97.190	-9.546
97.200	-7.009
97.210	-14.706
97.220	-5.289
97.230	-28.509
97.240	21.414
97.250	-4.429
97.260	-6.149
97.270	-0.946
97.280	-0.129
97.290	2.021
97.300	3.354
97.310	1.161
97.320	-0.559
97.330	5.074
97.340	9.761
97.350	9.761
97.360	12.384
97.370	3.741
97.380	17.931
97.390	6.794
97.400	14.061
97.410	18.791
97.420	3.784
97.430	24.811
97.440	7.611
97.450	21.371
97.460	12.814
97.470	14.061
97.480	20.941
97.490	8.944
97.500	20.941
97.510	7.611
97.520	19.221
97.530	8.084
97.540	12.771
97.550	16.641
97.560	5.504
97.570	11.481
97.580	11.911
97.590	5.504
97.600	5.031
97.610	3.741
97.620	2.494
97.630	0.301
97.640	-0.129
97.650	-0.946
97.660	-2.279
97.670	-2.279
97.680	-1.806
97.690	-1.849
97.700	-6.536
97.710	-9.589
97.720	-9.159
97.730	-9.116
97.740	-16.899
97.750	-8.729
97.760	-10.406
97.770	-19.909
97.780	-7.396
97.790	-19.909
97.800	-9.589
97.810	-15.566
97.820	-20.769
97.830	-8.256
97.840	-21.199
97.850	-10.449
97.860	-18.576
97.870	-11.739
97.880	-12.556
97.890	-34.529
97.900	10.621
97.910	-37.066
97.920	10.621
97.930	-3.526
97.940	-25.499
97.950	3.311
97.960	-6.966
97.970	-2.279
97.980	1.591
97.990	-2.236
98.000	-2.709
98.010	-0.946
98.020	2.021
98.030	4.171
98.040	4.214
98.050	-0.129
98.060	-18.619
98.070	36.034
98.080	8.471
98.090	6.751
98.100	10.664
98.110	13.631
98.120	12.341
98.130	18.361
98.140	9.374
98.150	18.791
98.160	8.041
98.170	20.554
98.180	8.901
98.190	17.501
98.200	18.791
98.210	9.804
98.220	19.221
98.230	9.331
98.240	18.834
98.250	13.631
98.260	7.181
